replicate,pop,gen,prefS,Fis,selModel
8,STH,13,0.8,-0.0103,malGenWidePref
8,STL,14,0.8,-0.3425,malGenWidePref
8,STM,14,0.8,-0.0538,malGenWidePref
8,STH,14,0.8,-0.0103,malGenWidePref
8,STL,15,0.8,-0.115,malGenWidePref
8,STM,15,0.8,-0.0426,malGenWidePref
8,STH,15,0.8,-0.0426,malGenWidePref
8,STL,16,0.8,-0.1264,malGenWidePref
8,STM,16,0.8,-0.0208,malGenWidePref
8,STH,16,0.8,-0.0208,malGenWidePref
8,STL,17,0.8,-0.0652,malGenWidePref
8,STM,17,0.8,-0.0208,malGenWidePref
8,STH,17,0.8,-0.0426,malGenWidePref
8,STL,18,0.8,-0.0316,malGenWidePref
8,STM,18,0.8,-0.0208,malGenWidePref
8,STH,18,0.8,-0.0538,malGenWidePref
8,STL,19,0.8,-0.0208,malGenWidePref
8,STM,19,0.8,-0.0103,malGenWidePref
8,STH,19,0.8,-0.0316,malGenWidePref
8,STL,20,0.8,-0.0208,malGenWidePref
8,STM,20,0.8,0,malGenWidePref
8,STH,20,0.8,-0.0103,malGenWidePref
9,STL,1,0.8,-1,malGenWidePref
9,STM,1,0.8,-1,malGenWidePref
9,STH,1,0.8,-1,malGenWidePref
9,STL,2,0.8,-0.3025,malGenWidePref
9,STM,2,0.8,-0.1589,malGenWidePref
9,STH,2,0.8,-0.6066,malGenWidePref
9,STL,3,0.8,-0.3243,malGenWidePref
9,STM,3,0.8,-0.176,malGenWidePref
9,STH,3,0.8,-0.4939,malGenWidePref
9,STL,4,0.8,-0.2895,malGenWidePref
9,STM,4,0.8,-0.1667,malGenWidePref
9,STH,4,0.8,-0.3067,malGenWidePref
9,STL,5,0.8,-0.2895,malGenWidePref
9,STM,5,0.8,-0.1395,malGenWidePref
9,STH,5,0.8,-0.2564,malGenWidePref
9,STL,6,0.8,-0.2564,malGenWidePref
9,STM,6,0.8,-0.1264,malGenWidePref
9,STH,6,0.8,-0.1264,malGenWidePref
9,STL,7,0.8,-0.0095,malGenWidePref
9,STM,7,0.8,-0.1395,malGenWidePref
9,STH,7,0.8,-0.1667,malGenWidePref
9,STL,8,0.8,-0.0316,malGenWidePref
9,STM,8,0.8,-0.1807,malGenWidePref
9,STH,8,0.8,-0.225,malGenWidePref
9,STL,9,0.8,-0.1951,malGenWidePref
9,STM,9,0.8,-0.2405,malGenWidePref
9,STH,9,0.8,-0.1667,malGenWidePref
9,STL,10,0.8,-0.2099,malGenWidePref
9,STM,10,0.8,-0.2099,malGenWidePref
9,STH,10,0.8,-0.1011,malGenWidePref
9,STL,11,0.8,-0.2405,malGenWidePref
9,STM,11,0.8,-0.1395,malGenWidePref
9,STH,11,0.8,-0.1264,malGenWidePref
9,STL,12,0.8,-0.2564,malGenWidePref
9,STM,12,0.8,-0.1136,malGenWidePref
9,STH,12,0.8,-0.1011,malGenWidePref
9,STL,13,0.8,-0.115,malGenWidePref
9,STM,13,0.8,-0.1011,malGenWidePref
9,STH,13,0.8,-0.1264,malGenWidePref
9,STL,14,0.8,-0.2099,malGenWidePref
9,STM,14,0.8,-0.0426,malGenWidePref
9,STH,14,0.8,-0.1136,malGenWidePref
9,STL,15,0.8,-0.2564,malGenWidePref
9,STM,15,0.8,-0.0426,malGenWidePref
9,STH,15,0.8,-0.1264,malGenWidePref
9,STL,16,0.8,-0.053,malGenWidePref
9,STM,16,0.8,-0.0316,malGenWidePref
9,STH,16,0.8,-0.1011,malGenWidePref
9,STL,17,0.8,-0.1667,malGenWidePref
9,STM,17,0.8,-0.0316,malGenWidePref
9,STH,17,0.8,-0.1011,malGenWidePref
9,STL,18,0.8,-0.0889,malGenWidePref
9,STM,18,0.8,-0.0426,malGenWidePref
9,STH,18,0.8,-0.0652,malGenWidePref
9,STL,19,0.8,-0.0652,malGenWidePref
9,STM,19,0.8,-0.0426,malGenWidePref
9,STH,19,0.8,-0.0769,malGenWidePref
9,STL,20,0.8,-0.0889,malGenWidePref
9,STM,20,0.8,-0.0426,malGenWidePref
9,STH,20,0.8,-0.0889,malGenWidePref
10,STL,1,0.8,-1,malGenWidePref
10,STM,1,0.8,-1,malGenWidePref
10,STH,1,0.8,-1,malGenWidePref
10,STL,2,0.8,-0.1185,malGenWidePref
10,STM,2,0.8,-0.47,malGenWidePref
10,STH,2,0.8,-0.4073,malGenWidePref
10,STL,3,0.8,-0.3469,malGenWidePref
10,STM,3,0.8,-0.3243,malGenWidePref
10,STH,3,0.8,-0.3611,malGenWidePref
10,STL,4,0.8,-0.3425,malGenWidePref
10,STM,4,0.8,-0.3067,malGenWidePref
10,STH,4,0.8,-0.2099,malGenWidePref
10,STL,5,0.8,-0.2099,malGenWidePref
10,STM,5,0.8,-0.3425,malGenWidePref
10,STH,5,0.8,-0.225,malGenWidePref
10,STL,6,0.8,-0.225,malGenWidePref
10,STM,6,0.8,-0.225,malGenWidePref
10,STH,6,0.8,-0.1395,malGenWidePref
10,STL,7,0.8,-0.1264,malGenWidePref
10,STM,7,0.8,-0.3243,malGenWidePref
10,STH,7,0.8,-0.1395,malGenWidePref
10,STL,8,0.8,-0.1264,malGenWidePref
10,STM,8,0.8,-0.0316,malGenWidePref
