replicate,pop,gen,disS,Fis,selModel
8,STH,17,0.91,-0.3243,incompDisSexDistSel
8,STL,18,0.91,-0.3022,incompDisSexDistSel
8,STM,18,0.91,-0.3611,incompDisSexDistSel
8,STH,18,0.91,-0.3425,incompDisSexDistSel
8,STL,19,0.91,-0.3611,incompDisSexDistSel
8,STM,19,0.91,-0.3611,incompDisSexDistSel
8,STH,19,0.91,-0.3067,incompDisSexDistSel
8,STL,20,0.91,-0.2727,incompDisSexDistSel
8,STM,20,0.91,-0.3067,incompDisSexDistSel
8,STH,20,0.91,-0.3611,incompDisSexDistSel
9,STL,1,0.91,-1,incompDisSexDistSel
9,STM,1,0.91,-1,incompDisSexDistSel
9,STH,1,0.91,-1,incompDisSexDistSel
9,STL,2,0.91,-0.2219,incompDisSexDistSel
9,STM,2,0.91,-0.4678,incompDisSexDistSel
9,STH,2,0.91,-0.4848,incompDisSexDistSel
9,STL,3,0.91,-0.4678,incompDisSexDistSel
9,STM,3,0.91,-0.4,incompDisSexDistSel
9,STH,3,0.91,-0.3611,incompDisSexDistSel
9,STL,4,0.91,-0.4412,incompDisSexDistSel
9,STM,4,0.91,-0.3611,incompDisSexDistSel
9,STH,4,0.91,-0.2727,incompDisSexDistSel
9,STL,5,0.91,-0.3425,incompDisSexDistSel
9,STM,5,0.91,-0.2564,incompDisSexDistSel
9,STH,5,0.91,-0.3425,incompDisSexDistSel
9,STL,6,0.91,-0.4203,incompDisSexDistSel
9,STM,6,0.91,-0.4412,incompDisSexDistSel
9,STH,6,0.91,-0.3803,incompDisSexDistSel
9,STL,7,0.91,-0.3243,incompDisSexDistSel
9,STM,7,0.91,-0.4203,incompDisSexDistSel
