replicate,pop,gen,prefS,Fis,selModel
9,STM,12,0.6,NaN,malAltLocusPref
9,STH,12,0.6,-0.0103,malAltLocusPref
9,STL,13,0.6,-0.0889,malAltLocusPref
9,STM,13,0.6,NaN,malAltLocusPref
9,STH,13,0.6,-0.0316,malAltLocusPref
9,STL,14,0.6,-0.0652,malAltLocusPref
9,STM,14,0.6,NaN,malAltLocusPref
9,STH,14,0.6,-0.0426,malAltLocusPref
9,STL,15,0.6,-0.0208,malAltLocusPref
9,STM,15,0.6,NaN,malAltLocusPref
9,STH,15,0.6,-0.0208,malAltLocusPref
9,STL,16,0.6,-0.0208,malAltLocusPref
9,STM,16,0.6,NaN,malAltLocusPref
9,STH,16,0.6,0,malAltLocusPref
9,STL,17,0.6,-0.0103,malAltLocusPref
9,STM,17,0.6,NaN,malAltLocusPref
9,STH,17,0.6,-0.0103,malAltLocusPref
9,STL,18,0.6,0,malAltLocusPref
9,STM,18,0.6,NaN,malAltLocusPref
9,STH,18,0.6,0,malAltLocusPref
9,STL,19,0.6,NaN,malAltLocusPref
9,STM,19,0.6,NaN,malAltLocusPref
9,STH,19,0.6,NaN,malAltLocusPref
9,STL,20,0.6,NaN,malAltLocusPref
9,STM,20,0.6,NaN,malAltLocusPref
9,STH,20,0.6,NaN,malAltLocusPref
10,STL,1,0.6,-1,malAltLocusPref
10,STM,1,0.6,-1,malAltLocusPref
10,STH,1,0.6,-1,malAltLocusPref
10,STL,2,0.6,-0.0652,malAltLocusPref
10,STM,2,0.6,-0.5312,malAltLocusPref
